Deal ID,Deal Name,Amount,Deal Stage,Pipeline,Close Date,Contact ID,First Name,Last Name,Email,Phone Number,Lifecycle Stage,Company ID,Company Name,Company Domain,Company Industry,Company Annual Revenue,Activity ID,Activity Type,Activity Date,Activity Subject,Activity Body
D51,Gamma Ventures - Solution 5,23262,contractsent,default,08/31/2025,C81,Elena,Jackson,elena.jackson@gammaventures.com,+1-980-408-9875,MQL,CO7,Gamma Ventures,gammaventures.com,Software,18539421,A241,Meeting,06/21/2025 20:13,Meeting about Gamma Ventures - Solution 5,Discussed requirements and next steps for Gamma Ventures - Solution 5.
D51,Gamma Ventures - Solution 5,23262,contractsent,default,08/31/2025,C81,Elena,Jackson,elena.jackson@gammaventures.com,+1-980-408-9875,MQL,CO7,Gamma Ventures,gammaventures.com,Software,18539421,A242,Note,06/11/2025 20:13,Note about Gamma Ventures - Solution 5,Internal note: Gamma Ventures - Solution 5 prospect seems interested.
D51,Gamma Ventures - Solution 5,23262,contractsent,default,08/31/2025,C81,Elena,Jackson,elena.jackson@gammaventures.com,+1-980-408-9875,MQL,CO7,Gamma Ventures,gammaventures.com,Software,18539421,A243,Call,06/07/2025 20:13,Call about Gamma Ventures - Solution 5,Called Elena Jackson regarding pricing for Gamma Ventures - Solution 5.
D52,Lambda Logistics - Solution 3,25123,qualifiedtobuy,default,10/04/2025,C82,Jamal,Usman,jamal.usman@lambdalogistics.com,+1-913-128-7521,Customer,CO12,Lambda Logistics,lambdalogistics.com,Transportation,80381520,A244,Meeting,05/26/2025 20:13,Meeting about Lambda Logistics - Solution 3,Discussed requirements and next steps for Lambda Logistics - Solution 3.
D52,Lambda Logistics - Solution 3,25123,qualifiedtobuy,default,10/04/2025,C82,Jamal,Usman,jamal.usman@lambdalogistics.com,+1-913-128-7521,Customer,CO12,Lambda Logistics,lambdalogistics.com,Transportation,80381520,A245,Note,06/08/2025 20:13,Note about Lambda Logistics - Solution 3,Internal note: Lambda Logistics - Solution 3 prospect seems interested.
D52,Lambda Logistics - Solution 3,25123,qualifiedtobuy,default,10/04/2025,C82,Jamal,Usman,jamal.usman@lambdalogistics.com,+1-913-128-7521,Customer,CO12,Lambda Logistics,lambdalogistics.com,Transportation,80381520,A246,Call,06/09/2025 20:13,Call about Lambda Logistics - Solution 3,Called Jamal Usman regarding pricing for Lambda Logistics - Solution 3.
D52,Lambda Logistics - Solution 3,25123,qualifiedtobuy,default,10/04/2025,C83,Quentin,Usman,quentin.usman@lambdalogistics.com,+1-697-773-5844,MQL,CO12,Lambda Logistics,lambdalogistics.com,Transportation,80381520,A247,Meeting,05/26/2025 20:13,Meeting about Lambda Logistics - Solution 3,Discussed requirements and next steps for Lambda Logistics - Solution 3.
D52,Lambda Logistics - Solution 3,25123,qualifiedtobuy,default,10/04/2025,C83,Quentin,Usman,quentin.usman@lambdalogistics.com,+1-697-773-5844,MQL,CO12,Lambda Logistics,lambdalogistics.com,Transportation,80381520,A248,Note,06/01/2025 20:13,Note about Lambda Logistics - Solution 3,Internal note: Lambda Logistics - Solution 3 prospect seems interested.
D52,Lambda Logistics - Solution 3,25123,qualifiedtobuy,default,10/04/2025,C83,Quentin,Usman,quentin.usman@lambdalogistics.com,+1-697-773-5844,MQL,CO12,Lambda Logistics,lambdalogistics.com,Transportation,80381520,A249,Call,05/30/2025 20:13,Call about Lambda Logistics - Solution 3,Called Quentin Usman regarding pricing for Lambda Logistics - Solution 3.
D53,FluxTech - Solution 4,32937,qualifiedtobuy,default,07/22/2025,C84,Bilal,Gonzalez,bilal.gonzalez@fluxtech.com,+1-734-620-8798,Customer,CO6,FluxTech,fluxtech.com,Transportation,70324293,A250,Meeting,06/19/2025 20:13,Meeting about FluxTech - Solution 4,Discussed requirements and next steps for FluxTech - Solution 4.
D53,FluxTech - Solution 4,32937,qualifiedtobuy,default,07/22/2025,C84,Bilal,Gonzalez,bilal.gonzalez@fluxtech.com,+1-734-620-8798,Customer,CO6,FluxTech,fluxtech.com,Transportation,70324293,A251,Note,06/03/2025 20:13,Note about FluxTech - Solution 4,Internal note: FluxTech - Solution 4 prospect seems interested.
D53,FluxTech - Solution 4,32937,qualifiedtobuy,default,07/22/2025,C84,Bilal,Gonzalez,bilal.gonzalez@fluxtech.com,+1-734-620-8798,Customer,CO6,FluxTech,fluxtech.com,Transportation,70324293,A252,Call,05/31/2025 20:13,Call about FluxTech - Solution 4,Called Bilal Gonzalez regarding pricing for FluxTech - Solution 4.
D54,Helios Labs - Solution 3,32433,closedlost,default,03/25/2025,C85,Aisha,Patel,aisha.patel@helioslabs.io,+1-260-317-1955,Lead,CO8,Helios Labs,helioslabs.io,Healthcare,74094706,A253,Meeting,06/07/2025 20:13,Meeting about Helios Labs - Solution 3,Discussed requirements and next steps for Helios Labs - Solution 3.
D54,Helios Labs - Solution 3,32433,closedlost,default,03/25/2025,C85,Aisha,Patel,aisha.patel@helioslabs.io,+1-260-317-1955,Lead,CO8,Helios Labs,helioslabs.io,Healthcare,74094706,A254,Note,05/27/2025 20:13,Note about Helios Labs - Solution 3,Internal note: Helios Labs - Solution 3 prospect seems interested.
D54,Helios Labs - Solution 3,32433,closedlost,default,03/25/2025,C85,Aisha,Patel,aisha.patel@helioslabs.io,+1-260-317-1955,Lead,CO8,Helios Labs,helioslabs.io,Healthcare,74094706,A255,Call,05/26/2025 20:13,Call about Helios Labs - Solution 3,Called Aisha Patel regarding pricing for Helios Labs - Solution 3.
D55,Jovian Analytics - Solution 1,8146,closedwon,default,08/15/2025,C86,Farooq,Diaz,farooq.diaz@joviananalytics.net,+1-794-638-3366,Customer,CO10,Jovian Analytics,joviananalytics.net,Retail,29297695,A256,Meeting,06/20/2025 20:13,Meeting about Jovian Analytics - Solution 1,Discussed requirements and next steps for Jovian Analytics - Solution 1.
D55,Jovian Analytics - Solution 1,8146,closedwon,default,08/15/2025,C86,Farooq,Diaz,farooq.diaz@joviananalytics.net,+1-794-638-3366,Customer,CO10,Jovian Analytics,joviananalytics.net,Retail,29297695,A257,Note,06/10/2025 20:13,Note about Jovian Analytics - Solution 1,Internal note: Jovian Analytics - Solution 1 prospect seems interested.
D55,Jovian Analytics - Solution 1,8146,closedwon,default,08/15/2025,C86,Farooq,Diaz,farooq.diaz@joviananalytics.net,+1-794-638-3366,Customer,CO10,Jovian Analytics,joviananalytics.net,Retail,29297695,A258,Call,06/11/2025 20:13,Call about Jovian Analytics - Solution 1,Called Farooq Diaz regarding pricing for Jovian Analytics - Solution 1.
D55,Jovian Analytics - Solution 1,8146,closedwon,default,08/15/2025,C87,Vera,Vargas,vera.vargas@joviananalytics.net,+1-673-426-2103,MQL,CO10,Jovian Analytics,joviananalytics.net,Retail,29297695,A259,Meeting,06/21/2025 20:13,Meeting about Jovian Analytics - Solution 1,Discussed requirements and next steps for Jovian Analytics - Solution 1.
D55,Jovian Analytics - Solution 1,8146,closedwon,default,08/15/2025,C87,Vera,Vargas,vera.vargas@joviananalytics.net,+1-673-426-2103,MQL,CO10,Jovian Analytics,joviananalytics.net,Retail,29297695,A260,Note,06/11/2025 20:13,Note about Jovian Analytics - Solution 1,Internal note: Jovian Analytics - Solution 1 prospect seems interested.
D55,Jovian Analytics - Solution 1,8146,closedwon,default,08/15/2025,C87,Vera,Vargas,vera.vargas@joviananalytics.net,+1-673-426-2103,MQL,CO10,Jovian Analytics,joviananalytics.net,Retail,29297695,A261,Call,06/14/2025 20:13,Call about Jovian Analytics - Solution 1,Called Vera Vargas regarding pricing for Jovian Analytics - Solution 1.
D56,Stellar Systems - Solution 4,44691,closedwon,default,06/02/2025,C88,Vera,Lewis,vera.lewis@stellarsystems.io,+1-543-434-2545,Lead,CO19,Stellar Systems,stellarsystems.io,FinTech,91901000,A262,Meeting,06/04/2025 20:13,Meeting about Stellar Systems - Solution 4,Discussed requirements and next steps for Stellar Systems - Solution 4.
D56,Stellar Systems - Solution 4,44691,closedwon,default,06/02/2025,C88,Vera,Lewis,vera.lewis@stellarsystems.io,+1-543-434-2545,Lead,CO19,Stellar Systems,stellarsystems.io,FinTech,91901000,A263,Note,05/30/2025 20:13,Note about Stellar Systems - Solution 4,Internal note: Stellar Systems - Solution 4 prospect seems interested.
D56,Stellar Systems - Solution 4,44691,closedwon,default,06/02/2025,C88,Vera,Lewis,vera.lewis@stellarsystems.io,+1-543-434-2545,Lead,CO19,Stellar Systems,stellarsystems.io,FinTech,91901000,A264,Call,06/05/2025 20:13,Call about Stellar Systems - Solution 4,Called Vera Lewis regarding pricing for Stellar Systems - Solution 4.
D57,Kappa Dynamics - Solution 5,37240,contractsent,default,03/10/2025,C89,Elena,Lewis,elena.lewis@kappadynamics.com,+1-661-545-1749,Customer,CO11,Kappa Dynamics,kappadynamics.com,Software,97628533,A265,Meeting,06/22/2025 20:13,Meeting about Kappa Dynamics - Solution 5,Discussed requirements and next steps for Kappa Dynamics - Solution 5.
D57,Kappa Dynamics - Solution 5,37240,contractsent,default,03/10/2025,C89,Elena,Lewis,elena.lewis@kappadynamics.com,+1-661-545-1749,Customer,CO11,Kappa Dynamics,kappadynamics.com,Software,97628533,A266,Note,05/29/2025 20:13,Note about Kappa Dynamics - Solution 5,Internal note: Kappa Dynamics - Solution 5 prospect seems interested.
D57,Kappa Dynamics - Solution 5,37240,contractsent,default,03/10/2025,C89,Elena,Lewis,elena.lewis@kappadynamics.com,+1-661-545-1749,Customer,CO11,Kappa Dynamics,kappadynamics.com,Software,97628533,A267,Call,05/26/2025 20:13,Call about Kappa Dynamics - Solution 5,Called Elena Lewis regarding pricing for Kappa Dynamics - Solution 5.
D58,Acme Corp - Solution 3,47640,decisionmakerboughtin,default,02/26/2025,C90,Nabil,Diaz,nabil.diaz@acmecorp.ai,+1-405-724-9953,MQL,CO1,Acme Corp,acmecorp.ai,Healthcare,96842515,A268,Meeting,06/15/2025 20:13,Meeting about Acme Corp - Solution 3,Discussed requirements and next steps for Acme Corp - Solution 3.
D58,Acme Corp - Solution 3,47640,decisionmakerboughtin,default,02/26/2025,C90,Nabil,Diaz,nabil.diaz@acmecorp.ai,+1-405-724-9953,MQL,CO1,Acme Corp,acmecorp.ai,Healthcare,96842515,A269,Note,05/31/2025 20:13,Note about Acme Corp - Solution 3,Internal note: Acme Corp - Solution 3 prospect seems interested.
D58,Acme Corp - Solution 3,47640,decisionmakerboughtin,default,02/26/2025,C90,Nabil,Diaz,nabil.diaz@acmecorp.ai,+1-405-724-9953,MQL,CO1,Acme Corp,acmecorp.ai,Healthcare,96842515,A270,Call,06/07/2025 20:13,Call about Acme Corp - Solution 3,Called Nabil Diaz regarding pricing for Acme Corp - Solution 3.
D59,Kappa Dynamics - Solution 4,19498,closedlost,default,08/24/2025,C91,Parvez,Diaz,parvez.diaz@kappadynamics.com,+1-742-833-3306,MQL,CO11,Kappa Dynamics,kappadynamics.com,Software,97628533,A271,Meeting,06/05/2025 20:13,Meeting about Kappa Dynamics - Solution 4,Discussed requirements and next steps for Kappa Dynamics - Solution 4.
D59,Kappa Dynamics - Solution 4,19498,closedlost,default,08/24/2025,C91,Parvez,Diaz,parvez.diaz@kappadynamics.com,+1-742-833-3306,MQL,CO11,Kappa Dynamics,kappadynamics.com,Software,97628533,A272,Note,06/13/2025 20:13,Note about Kappa Dynamics - Solution 4,Internal note: Kappa Dynamics - Solution 4 prospect seems interested.
D59,Kappa Dynamics - Solution 4,19498,closedlost,default,08/24/2025,C91,Parvez,Diaz,parvez.diaz@kappadynamics.com,+1-742-833-3306,MQL,CO11,Kappa Dynamics,kappadynamics.com,Software,97628533,A273,Call,06/03/2025 20:13,Call about Kappa Dynamics - Solution 4,Called Parvez Diaz regarding pricing for Kappa Dynamics - Solution 4.
D59,Kappa Dynamics - Solution 4,19498,closedlost,default,08/24/2025,C92,Farooq,Qureshi,farooq.qureshi@kappadynamics.com,+1-266-126-8704,Lead,CO11,Kappa Dynamics,kappadynamics.com,Software,97628533,A274,Meeting,06/20/2025 20:13,Meeting about Kappa Dynamics - Solution 4,Discussed requirements and next steps for Kappa Dynamics - Solution 4.
D59,Kappa Dynamics - Solution 4,19498,closedlost,default,08/24/2025,C92,Farooq,Qureshi,farooq.qureshi@kappadynamics.com,+1-266-126-8704,Lead,CO11,Kappa Dynamics,kappadynamics.com,Software,97628533,A275,Note,06/13/2025 20:13,Note about Kappa Dynamics - Solution 4,Internal note: Kappa Dynamics - Solution 4 prospect seems interested.
D59,Kappa Dynamics - Solution 4,19498,closedlost,default,08/24/2025,C92,Farooq,Qureshi,farooq.qureshi@kappadynamics.com,+1-266-126-8704,Lead,CO11,Kappa Dynamics,kappadynamics.com,Software,97628533,A276,Call,05/26/2025 20:13,Call about Kappa Dynamics - Solution 4,Called Farooq Qureshi regarding pricing for Kappa Dynamics - Solution 4.
D60,Helios Labs - Solution 2,11975,decisionmakerboughtin,default,03/06/2025,C93,Carla,Ahmed,carla.ahmed@helioslabs.io,+1-729-300-8247,Lead,CO8,Helios Labs,helioslabs.io,Healthcare,74094706,A277,Meeting,06/01/2025 20:13,Meeting about Helios Labs - Solution 2,Discussed requirements and next steps for Helios Labs - Solution 2.
D60,Helios Labs - Solution 2,11975,decisionmakerboughtin,default,03/06/2025,C93,Carla,Ahmed,carla.ahmed@helioslabs.io,+1-729-300-8247,Lead,CO8,Helios Labs,helioslabs.io,Healthcare,74094706,A278,Note,06/13/2025 20:13,Note about Helios Labs - Solution 2,Internal note: Helios Labs - Solution 2 prospect seems interested.
D60,Helios Labs - Solution 2,11975,decisionmakerboughtin,default,03/06/2025,C93,Carla,Ahmed,carla.ahmed@helioslabs.io,+1-729-300-8247,Lead,CO8,Helios Labs,helioslabs.io,Healthcare,74094706,A279,Call,06/12/2025 20:13,Call about Helios Labs - Solution 2,Called Carla Ahmed regarding pricing for Helios Labs - Solution 2.
D60,Helios Labs - Solution 2,11975,decisionmakerboughtin,default,03/06/2025,C94,Yusuf,Patel,yusuf.patel@helioslabs.io,+1-555-475-7173,MQL,CO8,Helios Labs,helioslabs.io,Healthcare,74094706,A280,Meeting,06/13/2025 20:13,Meeting about Helios Labs - Solution 2,Discussed requirements and next steps for Helios Labs - Solution 2.
D60,Helios Labs - Solution 2,11975,decisionmakerboughtin,default,03/06/2025,C94,Yusuf,Patel,yusuf.patel@helioslabs.io,+1-555-475-7173,MQL,CO8,Helios Labs,helioslabs.io,Healthcare,74094706,A281,Note,06/09/2025 20:13,Note about Helios Labs - Solution 2,Internal note: Helios Labs - Solution 2 prospect seems interested.
D60,Helios Labs - Solution 2,11975,decisionmakerboughtin,default,03/06/2025,C94,Yusuf,Patel,yusuf.patel@helioslabs.io,+1-555-475-7173,MQL,CO8,Helios Labs,helioslabs.io,Healthcare,74094706,A282,Call,05/30/2025 20:13,Call about Helios Labs - Solution 2,Called Yusuf Patel regarding pricing for Helios Labs - Solution 2.
D61,Dynamo Inc - Solution 2,7651,decisionmakerboughtin,default,09/18/2025,C95,Kiran,Gonzalez,kiran.gonzalez@dynamoinc.net,+1-579-437-6036,Lead,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A283,Meeting,06/23/2025 20:13,Meeting about Dynamo Inc - Solution 2,Discussed requirements and next steps for Dynamo Inc - Solution 2.
D61,Dynamo Inc - Solution 2,7651,decisionmakerboughtin,default,09/18/2025,C95,Kiran,Gonzalez,kiran.gonzalez@dynamoinc.net,+1-579-437-6036,Lead,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A284,Note,06/19/2025 20:13,Note about Dynamo Inc - Solution 2,Internal note: Dynamo Inc - Solution 2 prospect seems interested.
D61,Dynamo Inc - Solution 2,7651,decisionmakerboughtin,default,09/18/2025,C95,Kiran,Gonzalez,kiran.gonzalez@dynamoinc.net,+1-579-437-6036,Lead,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A285,Call,06/12/2025 20:13,Call about Dynamo Inc - Solution 2,Called Kiran Gonzalez regarding pricing for Dynamo Inc - Solution 2.
D61,Dynamo Inc - Solution 2,7651,decisionmakerboughtin,default,09/18/2025,C96,Kiran,Iqbal,kiran.iqbal@dynamoinc.net,+1-696-644-2950,Lead,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A286,Meeting,06/17/2025 20:13,Meeting about Dynamo Inc - Solution 2,Discussed requirements and next steps for Dynamo Inc - Solution 2.
D61,Dynamo Inc - Solution 2,7651,decisionmakerboughtin,default,09/18/2025,C96,Kiran,Iqbal,kiran.iqbal@dynamoinc.net,+1-696-644-2950,Lead,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A287,Note,06/04/2025 20:13,Note about Dynamo Inc - Solution 2,Internal note: Dynamo Inc - Solution 2 prospect seems interested.
D61,Dynamo Inc - Solution 2,7651,decisionmakerboughtin,default,09/18/2025,C96,Kiran,Iqbal,kiran.iqbal@dynamoinc.net,+1-696-644-2950,Lead,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A288,Call,06/11/2025 20:13,Call about Dynamo Inc - Solution 2,Called Kiran Iqbal regarding pricing for Dynamo Inc - Solution 2.
D62,Epsilon Systems - Solution 5,23500,appointmentscheduled,default,03/06/2025,C97,Kiran,Turner,kiran.turner@epsilonsystems.ai,+1-939-752-3547,Customer,CO5,Epsilon Systems,epsilonsystems.ai,Retail,81092033,A289,Meeting,06/02/2025 20:13,Meeting about Epsilon Systems - Solution 5,Discussed requirements and next steps for Epsilon Systems - Solution 5.
D62,Epsilon Systems - Solution 5,23500,appointmentscheduled,default,03/06/2025,C97,Kiran,Turner,kiran.turner@epsilonsystems.ai,+1-939-752-3547,Customer,CO5,Epsilon Systems,epsilonsystems.ai,Retail,81092033,A290,Note,06/11/2025 20:13,Note about Epsilon Systems - Solution 5,Internal note: Epsilon Systems - Solution 5 prospect seems interested.
D62,Epsilon Systems - Solution 5,23500,appointmentscheduled,default,03/06/2025,C97,Kiran,Turner,kiran.turner@epsilonsystems.ai,+1-939-752-3547,Customer,CO5,Epsilon Systems,epsilonsystems.ai,Retail,81092033,A291,Call,06/10/2025 20:13,Call about Epsilon Systems - Solution 5,Called Kiran Turner regarding pricing for Epsilon Systems - Solution 5.
D63,Dynamo Inc - Solution 4,48091,qualifiedtobuy,default,06/11/2025,C98,Jamal,Olsen,jamal.olsen@dynamoinc.net,+1-820-335-6058,MQL,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A292,Meeting,06/08/2025 20:13,Meeting about Dynamo Inc - Solution 4,Discussed requirements and next steps for Dynamo Inc - Solution 4.
D63,Dynamo Inc - Solution 4,48091,qualifiedtobuy,default,06/11/2025,C98,Jamal,Olsen,jamal.olsen@dynamoinc.net,+1-820-335-6058,MQL,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A293,Note,06/22/2025 20:13,Note about Dynamo Inc - Solution 4,Internal note: Dynamo Inc - Solution 4 prospect seems interested.
D63,Dynamo Inc - Solution 4,48091,qualifiedtobuy,default,06/11/2025,C98,Jamal,Olsen,jamal.olsen@dynamoinc.net,+1-820-335-6058,MQL,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A294,Call,06/02/2025 20:13,Call about Dynamo Inc - Solution 4,Called Jamal Olsen regarding pricing for Dynamo Inc - Solution 4.
D64,Dynamo Inc - Solution 5,41553,contractsent,default,03/08/2025,C99,Sami,Ellison,sami.ellison@dynamoinc.net,+1-637-275-3248,Lead,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A295,Meeting,05/31/2025 20:13,Meeting about Dynamo Inc - Solution 5,Discussed requirements and next steps for Dynamo Inc - Solution 5.
D64,Dynamo Inc - Solution 5,41553,contractsent,default,03/08/2025,C99,Sami,Ellison,sami.ellison@dynamoinc.net,+1-637-275-3248,Lead,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A296,Note,05/29/2025 20:13,Note about Dynamo Inc - Solution 5,Internal note: Dynamo Inc - Solution 5 prospect seems interested.
D64,Dynamo Inc - Solution 5,41553,contractsent,default,03/08/2025,C99,Sami,Ellison,sami.ellison@dynamoinc.net,+1-637-275-3248,Lead,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A297,Call,05/28/2025 20:13,Call about Dynamo Inc - Solution 5,Called Sami Ellison regarding pricing for Dynamo Inc - Solution 5.
D64,Dynamo Inc - Solution 5,41553,contractsent,default,03/08/2025,C100,Zara,Chaudhry,zara.chaudhry@dynamoinc.net,+1-637-139-1164,MQL,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A298,Meeting,06/07/2025 20:13,Meeting about Dynamo Inc - Solution 5,Discussed requirements and next steps for Dynamo Inc - Solution 5.
D64,Dynamo Inc - Solution 5,41553,contractsent,default,03/08/2025,C100,Zara,Chaudhry,zara.chaudhry@dynamoinc.net,+1-637-139-1164,MQL,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A299,Note,06/25/2025 20:13,Note about Dynamo Inc - Solution 5,Internal note: Dynamo Inc - Solution 5 prospect seems interested.
D64,Dynamo Inc - Solution 5,41553,contractsent,default,03/08/2025,C100,Zara,Chaudhry,zara.chaudhry@dynamoinc.net,+1-637-139-1164,MQL,CO4,Dynamo Inc,dynamoinc.net,Manufacturing,62538055,A300,Call,05/29/2025 20:13,Call about Dynamo Inc - Solution 5,Called Zara Chaudhry regarding pricing for Dynamo Inc - Solution 5.
D65,Photonix - Solution 3,39997,qualifiedtobuy,default,08/31/2025,C101,Zara,Usman,zara.usman@photonix.net,+1-725-949-7954,Customer,CO16,Photonix,photonix.net,Transportation,70167586,A301,Meeting,06/10/2025 20:13,Meeting about Photonix - Solution 3,Discussed requirements and next steps for Photonix - Solution 3.
D65,Photonix - Solution 3,39997,qualifiedtobuy,default,08/31/2025,C101,Zara,Usman,zara.usman@photonix.net,+1-725-949-7954,Customer,CO16,Photonix,photonix.net,Transportation,70167586,A302,Note,05/30/2025 20:13,Note about Photonix - Solution 3,Internal note: Photonix - Solution 3 prospect seems interested.
D65,Photonix - Solution 3,39997,qualifiedtobuy,default,08/31/2025,C101,Zara,Usman,zara.usman@photonix.net,+1-725-949-7954,Customer,CO16,Photonix,photonix.net,Transportation,70167586,A303,Call,06/20/2025 20:13,Call about Photonix - Solution 3,Called Zara Usman regarding pricing for Photonix - Solution 3.
D65,Photonix - Solution 3,39997,qualifiedtobuy,default,08/31/2025,C102,Derek,Jackson,derek.jackson@photonix.net,+1-974-213-5023,Lead,CO16,Photonix,photonix.net,Transportation,70167586,A304,Meeting,06/02/2025 20:13,Meeting about Photonix - Solution 3,Discussed requirements and next steps for Photonix - Solution 3.
D65,Photonix - Solution 3,39997,qualifiedtobuy,default,08/31/2025,C102,Derek,Jackson,derek.jackson@photonix.net,+1-974-213-5023,Lead,CO16,Photonix,photonix.net,Transportation,70167586,A305,Note,06/08/2025 20:13,Note about Photonix - Solution 3,Internal note: Photonix - Solution 3 prospect seems interested.
D65,Photonix - Solution 3,39997,qualifiedtobuy,default,08/31/2025,C102,Derek,Jackson,derek.jackson@photonix.net,+1-974-213-5023,Lead,CO16,Photonix,photonix.net,Transportation,70167586,A306,Call,06/12/2025 20:13,Call about Photonix - Solution 3,Called Derek Jackson regarding pricing for Photonix - Solution 3.
D66,Lambda Logistics - Solution 4,24975,presentationscheduled,default,04/27/2025,C103,Liam,Shah,liam.shah@lambdalogistics.com,+1-475-852-3206,MQL,CO12,Lambda Logistics,lambdalogistics.com,Transportation,80381520,A307,Meeting,05/29/2025 20:13,Meeting about Lambda Logistics - Solution 4,Discussed requirements and next steps for Lambda Logistics - Solution 4.
D66,Lambda Logistics - Solution 4,24975,presentationscheduled,default,04/27/2025,C103,Liam,Shah,liam.shah@lambdalogistics.com,+1-475-852-3206,MQL,CO12,Lambda Logistics,lambdalogistics.com,Transportation,80381520,A308,Note,06/21/2025 20:13,Note about Lambda Logistics - Solution 4,Internal note: Lambda Logistics - Solution 4 prospect seems interested.
D66,Lambda Logistics - Solution 4,24975,presentationscheduled,default,04/27/2025,C103,Liam,Shah,liam.shah@lambdalogistics.com,+1-475-852-3206,MQL,CO12,Lambda Logistics,lambdalogistics.com,Transportation,80381520,A309,Call,06/09/2025 20:13,Call about Lambda Logistics - Solution 4,Called Liam Shah regarding pricing for Lambda Logistics - Solution 4.
D66,Lambda Logistics - Solution 4,24975,presentationscheduled,default,04/27/2025,C104,Farooq,Reed,farooq.reed@lambdalogistics.com,+1-714-449-1350,Customer,CO12,Lambda Logistics,lambdalogistics.com,Transportation,80381520,A310,Meeting,05/28/2025 20:13,Meeting about Lambda Logistics - Solution 4,Discussed requirements and next steps for Lambda Logistics - Solution 4.
D66,Lambda Logistics - Solution 4,24975,presentationscheduled,default,04/27/2025,C104,Farooq,Reed,farooq.reed@lambdalogistics.com,+1-714-449-1350,Customer,CO12,Lambda Logistics,lambdalogistics.com,Transportation,80381520,A311,Note,06/04/2025 20:13,Note about Lambda Logistics - Solution 4,Internal note: Lambda Logistics - Solution 4 prospect seems interested.
D66,Lambda Logistics - Solution 4,24975,presentationscheduled,default,04/27/2025,C104,Farooq,Reed,farooq.reed@lambdalogistics.com,+1-714-449-1350,Customer,CO12,Lambda Logistics,lambdalogistics.com,Transportation,80381520,A312,Call,06/11/2025 20:13,Call about Lambda Logistics - Solution 4,Called Farooq Reed regarding pricing for Lambda Logistics - Solution 4.
D67,Lambda Logistics - Solution 3,44679,appointmentscheduled,default,03/26/2025,C105,Maya,Williams,maya.williams@lambdalogistics.com,+1-353-936-9221,MQL,CO12,Lambda Logistics,lambdalogistics.com,Transportation,80381520,A313,Meeting,06/21/2025 20:13,Meeting about Lambda Logistics - Solution 3,Discussed requirements and next steps for Lambda Logistics - Solution 3.
D67,Lambda Logistics - Solution 3,44679,appointmentscheduled,default,03/26/2025,C105,Maya,Williams,maya.williams@lambdalogistics.com,+1-353-936-9221,MQL,CO12,Lambda Logistics,lambdalogistics.com,Transportation,80381520,A314,Note,06/16/2025 20:13,Note about Lambda Logistics - Solution 3,Internal note: Lambda Logistics - Solution 3 prospect seems interested.
D67,Lambda Logistics - Solution 3,44679,appointmentscheduled,default,03/26/2025,C105,Maya,Williams,maya.williams@lambdalogistics.com,+1-353-936-9221,MQL,CO12,Lambda Logistics,lambdalogistics.com,Transportation,80381520,A315,Call,06/19/2025 20:13,Call about Lambda Logistics - Solution 3,Called Maya Williams regarding pricing for Lambda Logistics - Solution 3.
D67,Lambda Logistics - Solution 3,44679,appointmentscheduled,default,03/26/2025,C106,Derek,Reed,derek.reed@lambdalogistics.com,+1-557-621-3160,MQL,CO12,Lambda Logistics,lambdalogistics.com,Transportation,80381520,A316,Meeting,06/01/2025 20:13,Meeting about Lambda Logistics - Solution 3,Discussed requirements and next steps for Lambda Logistics - Solution 3.
D67,Lambda Logistics - Solution 3,44679,appointmentscheduled,default,03/26/2025,C106,Derek,Reed,derek.reed@lambdalogistics.com,+1-557-621-3160,MQL,CO12,Lambda Logistics,lambdalogistics.com,Transportation,80381520,A317,Note,06/14/2025 20:13,Note about Lambda Logistics - Solution 3,Internal note: Lambda Logistics - Solution 3 prospect seems interested.
D67,Lambda Logistics - Solution 3,44679,appointmentscheduled,default,03/26/2025,C106,Derek,Reed,derek.reed@lambdalogistics.com,+1-557-621-3160,MQL,CO12,Lambda Logistics,lambdalogistics.com,Transportation,80381520,A318,Call,06/16/2025 20:13,Call about Lambda Logistics - Solution 3,Called Derek Reed regarding pricing for Lambda Logistics - Solution 3.
